Unique ID,Start Date,End Date,"Q1. What is your current age? 
(Age)","Q2. What is your gender? 
(Gender)","Q3. Which of the following best describes the area or community in which you live? 
(Urban/Rural)","Q4.  Please indicate the answer that includes your entire household income in (previous year) before taxes. 
(Income)","Q6 Which of the following types of alcoholic beverages have you consumed in the past 4 weeks?
(Alcohol Category)",Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Q7. Which of the following beer types of have you consumed in the past 4 weeks? 
(Beer Category )",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Q9. How relevant would you say the shown product is to you based on what you saw and read?
(Concept Relevance)","Q10. How appealing or unappealing is the shown product  to you?
(Concept Appeal)","Q11. How different do you think the shown product is from other beers currently available for purchase?
(Concept Differentiation)","Q12. Thinking about the shown product, which option describes how believable or unbelievable you feel the description and statements made about it are?
(Concept Beleivability)","Q13. How does the price fit with what you’d expect the shown to cost?
(Concept_Price)","Q14. Which statement below best describes how likely you would be to buy shown product if it were available at your local stores?
(Concept_Purchase Intent)","Q15. If the shwon product was available to you, how often would you expect yourself to drink at least one of these products?
(Concept_Drinking Frequency)",Q16A. What is the most important thing you LIKE about the shown concept}?     This can include anything you would want kept for sure or aspects that might drive you to buy or try it…       Please type a detailed response in the space below,"Q16B. What is the most important thing you DISLIKE about the shown concept}?    This can include general concerns, annoyances, or any aspects of the product that need fixed for this to be more appealing to you...     Please type a detailed response in the space below.","Q17. We would like to know what effect this new product might have on the other beverages you buy. If it were available, would the shown product…? 
(Concept_Replacement Product)","Q18_1 What specific product that you are currently using would the shown product replace?
 Please type in ONE specific brand or product per space provided.","Q18_2 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.","Q18_3 What specific product that you are currently using would the shown concept replace?
 Please type in ONE specific brand or product per space provided.",OE_Quality_Flag,AI_Detection_29,AI_Detection_30
2675.0,2024-10-23 18:51:04,2024-10-23 19:00:26,39.0,2.0,2.0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,Hope it’s a great tasting beer,The design,2.0,,,,0.0,Human-Written,Human-Written
2676.0,2024-10-23 18:50:21,2024-10-23 19:03:40,57.0,1.0,4.0,9.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,The organic light beer with only 85 calories,The price is a little high,2.0,Michelob,Michelob ultra,Heineken,0.0,Human-Written,Human-Written
2677.0,2024-10-23 18:52:06,2024-10-23 19:04:59,38.0,2.0,1.0,4.0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,Nothing,The taste of it,1.0,,,,0.0,Human-Written,Human-Written
2678.0,2024-10-23 18:55:27,2024-10-23 19:05:56,27.0,2.0,3.0,7.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,4.0,4.0,3.0,3.0,4.0,4.0,5.0,I like the color it's really inviting and I like all the simple information that it comes with,I don't dislike anything in particular.,2.0,budweiser,modelo,corona,0.0,Human-Written,Human-Written
2681.0,2024-10-23 18:58:41,2024-10-23 19:13:02,60.0,2.0,3.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1.0,2.0,4.0,5.0,1.0,0.0,Nothing at all.,Mostly the price but also it has nearly no alcohol in it. Why would someone waste the money.,1.0,,,,0.0,Human-Written,Human-Written
2683.0,2024-10-23 19:04:37,2024-10-23 19:14:55,60.0,1.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,Nothing,Nothing,2.0,,,,0.0,Human-Written,Human-Written
2684.0,2024-10-23 19:04:40,2024-10-23 19:19:07,60.0,2.0,3.0,8.0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,Quality,Nothing,2.0,Michelobe Ultra,CoorsLite,Miller Light,0.0,Human-Written,Human-Written
2685.0,2024-10-23 19:01:36,2024-10-23 19:19:57,37.0,2.0,2.0,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,5.0,5.0,5.0,4.0,5.0,5.0,8.0,It's very smooth and refreshing taste,Nothing that I dislike,3.0,Budweiser,Bud light,Coors light,0.0,Human-Written,Human-Written
2687.0,2024-10-23 18:47:48,2024-10-23 19:24:17,64.0,1.0,4.0,11.0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,i like the bold flavor,i dislike lthe price a bit,2.0,Yuengling,moosehead,samuel adams,0.0,Human-Written,Human-Written
2688.0,2024-10-23 19:36:22,2024-10-23 19:40:11,24.0,1.0,3.0,3.0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,5.0,3.0,4.0,2.0,2.0,5.0,8.0,I like the very rich taste to this beer,Nothing,2.0,Bud light,Buddy miller,miller cools,0.0,Human-Written,Human-Written
2690.0,2024-10-23 19:38:11,2024-10-23 19:48:21,58.0,1.0,5.0,4.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,never tried  to like,nothing to dislike  have not tired,1.0,,,,1.0,Human-Written,Human-Written
2691.0,2024-10-23 19:39:36,2024-10-23 19:49:40,37.0,2.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,I don't like it,I don't dislike it,1.0,,,,0.0,Human-Written,Human-Written
2692.0,2024-10-23 19:32:48,2024-10-23 19:50:02,61.0,2.0,3.0,10.0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5.0,5.0,4.0,3.0,3.0,4.0,6.0,Low calories and low carbs,Lower alcohol content.,2.0,Clubtails,Wine,Shiner Bock,0.0,Human-Written,Human-Written
2693.0,2024-10-23 19:40:18,2024-10-23 19:53:06,56.0,2.0,2.0,4.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,Low carb,the cost- 9.99 for a 6 pack is a lot,1.0,,,,0.0,Human-Written,Human-Written
2694.0,2024-10-23 19:36:33,2024-10-23 19:56:41,53.0,2.0,3.0,10.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,I really like the idea of a new light beer with low calories,There’s nothing that I dislike about Michelob Ultra Pure Gold Premium Light,3.0,Budweiser,Corona,Bush,0.0,Human-Written,Human-Written
2695.0,2024-10-23 19:56:08,2024-10-23 20:04:16,30.0,1.0,1.0,11.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,5.0,4.0,4.0,3.0,5.0,7.0,I like the packaging and the design of the brand,I do not dislike anything about this product,1.0,,,,0.0,Human-Written,Human-Written
2696.0,2024-10-23 19:17:55,2024-10-23 20:04:54,65.0,2.0,5.0,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,Nothing,Just not sure about the taste,1.0,,,,0.0,Human-Written,Human-Written
2697.0,2024-10-23 19:45:43,2024-10-23 20:07:44,60.0,2.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,"85 calories, and it’s organic",What’s not to like,1.0,,,,0.0,Human-Written,Human-Written
2699.0,2024-10-23 20:05:02,2024-10-23 20:18:16,55.0,2.0,3.0,11.0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,5.0,5.0,5.0,4.0,4.0,5.0,6.0,50 calories and 0% ABV,85 calories,2.0,Bud light,Coors light,Miller lite,0.0,Human-Written,Human-Written
2701.0,2024-10-23 20:05:46,2024-10-23 20:23:05,64.0,1.0,3.0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,85 calories,Price,1.0,,,,0.0,Human-Written,Human-Written
2702.0,2024-10-23 20:09:03,2024-10-23 20:23:54,60.0,1.0,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,I would not drink this,Everything,1.0,,,,0.0,Human-Written,Human-Written
2703.0,2024-10-23 20:17:00,2024-10-23 20:26:03,57.0,1.0,3.0,6.0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,organic,none,1.0,,,,0.0,Human-Written,Human-Written
2705.0,2024-10-23 20:41:35,2024-10-23 21:01:33,39.0,2.0,5.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,The most important thing is less alcohol than other light beers,There isn't anything that I don't like about it,1.0,,,,0.0,Human-Written,Human-Written
2706.0,2024-10-23 21:15:47,2024-10-23 21:26:22,60.0,2.0,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,85 calories is desirable,the price,2.0,busch light,none,none,0.0,Human-Written,Human-Written
2707.0,2024-10-23 21:23:42,2024-10-23 21:33:46,28.0,1.0,4.0,7.0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,I like that it looks like a higher quality beer.,It is princely going to be pretty pricey to purchase.,2.0,Coors Light,Busch Light,Michelob Golden Light,0.0,Human-Written,Human-Written
2708.0,2024-10-23 21:26:54,2024-10-23 21:38:18,61.0,2.0,3.0,12.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,Sperior,,2.0,Yengling,,,0.0,Human-Written,Human-Written
2712.0,2024-10-23 23:11:01,2024-10-23 23:27:17,63.0,1.0,2.0,8.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2.0,1.0,4.0,3.0,3.0,1.0,0.0,Very low calorie,The brand is not for me,1.0,,,,0.0,Human-Written,Human-Written
2714.0,2024-10-23 23:50:24,2024-10-24 00:00:31,60.0,2.0,3.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,The calories,Just not a Michelob fan,1.0,,,,0.0,Human-Written,Human-Written
2715.0,2024-10-24 01:34:56,2024-10-24 01:56:14,33.0,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,The word gold,Nothing in particular,2.0,Miller high life,,,0.0,Human-Written,Human-Written
2716.0,2024-10-24 02:01:05,2024-10-24 02:19:39,60.0,2.0,3.0,4.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.0,5.0,4.0,4.0,3.0,5.0,8.0,I can't wait to try it. It puts a new spin on average light beer,Nothing comes to mind. I'd have to try it first,1.0,,,,0.0,Human-Written,Human-Written
2717.0,2024-10-24 05:31:54,2024-10-24 05:47:46,29.0,1.0,2.0,8.0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,5.0,3.0,3.0,3.0,3.0,5.0,7.0,"I like the gold in the beer, I like the percentage of alcohol with in it, and from the angle I see I like the logo as well.",I have no concerns about it.,3.0,Busch,Miller,Natty,0.0,Human-Written,Human-Written
2721.0,2024-10-24 07:13:11,2024-10-24 07:31:45,34.0,2.0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,I like that Michelob is light and refreshing,I don't know,1.0,,,,0.0,Human-Written,Human-Written
2722.0,2024-10-24 07:29:37,2024-10-24 07:41:01,53.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,I don't like light beer,I don't like light beer,2.0,PBR,Busch,"Nothing, looks gross",1.0,Human-Written,Human-Written
2724.0,2024-10-24 08:21:41,2024-10-24 08:28:12,36.0,1.0,3.0,8.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,Nice and crisp,Gets flat too soon,2.0,Corona,Coors,Bud,0.0,Human-Written,Human-Written
2725.0,2024-10-24 08:19:02,2024-10-24 08:31:03,31.0,1.0,3.0,7.0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,4.0,5.0,3.0,4.0,3.0,4.0,7.0,the color is great and is a bold drink that would taste refreshing,the product is not as creative and unique. needs more variety,3.0,bud light,corona,miller light,1.0,Human-Written,Human-Written
2726.0,2024-10-24 09:46:33,2024-10-24 09:59:37,58.0,2.0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Like,Like,2.0,,,,0.0,Human-Written,Human-Written
2727.0,2024-10-24 10:18:39,2024-10-24 10:42:58,63.0,2.0,4.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,organic ingredients and low calorie,a little pricy,2.0,Natty  Ice,Milwakees Best,Natural Light,0.0,Human-Written,Human-Written
2730.0,2024-10-24 11:07:48,2024-10-24 11:16:21,49.0,2.0,5.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,I like that it has less alcohol and calories.,There is nothing that I dislike.,2.0,Dos Equis,Bush,Blue Moon,0.0,Human-Written,Human-Written
2731.0,2024-10-24 11:05:30,2024-10-24 11:16:51,52.0,1.0,3.0,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,"Less alcohol, low calorie",taste?,2.0,Miller Lite,Heineken,Rolling Rock,0.0,Human-Written,Human-Written
2734.0,2024-10-24 11:19:46,2024-10-24 11:26:57,59.0,1.0,2.0,8.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3.0,4.0,4.0,3.0,4.0,2.0,7.0,Cool bottle,The price,3.0,Bud Ice,xxx,xxx,1.0,Human-Written,Human-Written
2735.0,2024-10-24 11:15:12,2024-10-24 11:27:06,52.0,2.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,It looks appealing,Nothing,2.0,Natural ice,211,Hurricane,0.0,Human-Written,Human-Written
2736.0,2024-10-24 11:13:50,2024-10-24 11:30:51,51.0,2.0,3.0,6.0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,The calories,"Nothing, I just prefer dark beers",1.0,,,,0.0,Human-Written,Human-Written
2737.0,2024-10-24 11:07:17,2024-10-24 11:31:29,37.0,2.0,3.0,12.0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,5.0,5.0,3.0,4.0,3.0,4.0,6.0,I love the uniqueness of it,"It's looks very good, nothing to dislike actually",1.0,,,,0.0,Human-Written,Human-Written
2741.0,2024-10-24 11:28:42,2024-10-24 11:38:54,59.0,2.0,4.0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,There are no artificial flavors or colors.,Nothing,2.0,BudLight,Yuengling Lager,Corona,1.0,Human-Written,Human-Written
2742.0,2024-10-24 11:29:13,2024-10-24 11:40:14,36.0,2.0,1.0,11.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,5.0,5.0,4.0,2.0,5.0,7.0,its be better a lot much more great,nothing a lot,3.0,hreat,betterre,bter,0.0,Human-Written,Human-Written
2743.0,2024-10-24 11:25:57,2024-10-24 11:44:41,59.0,1.0,3.0,6.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,Michelob,I only drink lite beer with my sisters.,2.0,Bud lite,Michelob Ultra,Natural Lite,0.0,Human-Written,Human-Written
2744.0,2024-10-24 11:28:02,2024-10-24 11:46:49,47.0,2.0,3.0,9.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,4.0,3.0,5.0,7.0,no artificial colors or flavors. organic.,"refreshing taste, crisp.",1.0,,,,0.0,Human-Written,Human-Written
2745.0,2024-10-24 11:34:27,2024-10-24 11:51:14,56.0,1.0,3.0,11.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,It contains alcohol which will get you drunk,It has a low alcohol content,1.0,,,,0.0,Human-Written,Human-Written
2748.0,2024-10-24 11:42:30,2024-10-24 11:57:44,56.0,1.0,3.0,6.0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3.0,3.0,3.0,3.0,4.0,2.0,6.0,"Low in calories and carbs, however there are 6 packs cheaper",The price,1.0,,,,0.0,Human-Written,Human-Written
2750.0,2024-10-24 11:42:28,2024-10-24 12:00:06,27.0,1.0,1.0,11.0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,The silent one is the only one,Good morning my love you too much love and love,3.0,The silent one,Ini otw,Iya mba,0.0,Human-Written,Human-Written
2752.0,2024-10-24 11:48:40,2024-10-24 12:03:08,27.0,1.0,1.0,11.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,5.0,4.0,5.0,3.0,5.0,4.0,6.0,Very nice and very helpful for the first two,But I am sure that I have a great day,3.0,Good,Don't,If we,0.0,Human-Written,Human-Written
2754.0,2024-10-24 11:36:12,2024-10-24 12:04:25,30.0,1.0,3.0,12.0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,3.0,5.0,3.0,4.0,3.0,4.0,7.0,Looks appealing,Taste,1.0,,,,0.0,Human-Written,Human-Written
2755.0,2024-10-24 11:58:50,2024-10-24 12:07:08,35.0,4.0,2.0,5.0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,4.0,5.0,3.0,3.0,2.0,4.0,6.0,Low calorie beer so you can enjoy it as a treat,"the label reminds me of PBR, not very appealing",1.0,,,,0.0,Human-Written,Human-Written
2757.0,2024-10-24 12:02:20,2024-10-24 12:11:09,59.0,2.0,3.0,11.0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,Calories,Not a huge domestic beer fan,1.0,,,,0.0,Human-Written,Human-Written
2758.0,2024-10-24 11:40:27,2024-10-24 12:14:49,25.0,1.0,1.0,11.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4.0,4.0,4.0,4.0,4.0,5.0,7.0,The sensation it gives when I drink it,Nothing,2.0,Power boost,Heineken,Beast,0.0,Human-Written,Human-Written
2759.0,2024-10-24 11:18:41,2024-10-24 12:15:35,52.0,2.0,4.0,10.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,5.0,5.0,4.0,4.0,3.0,5.0,7.0,70 calories and 2.3 carbs,I wish it was cheaper,2.0,Bud Light Orange,Millers,Bush,0.0,Human-Written,Human-Written
2760.0,2024-10-24 12:06:26,2024-10-24 12:17:38,43.0,1.0,3.0,10.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,only 70 calories,not sure it tastes better,1.0,,,,0.0,Human-Written,Human-Written
2763.0,2024-10-24 12:02:49,2024-10-24 12:22:08,52.0,1.0,4.0,11.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,premium light beer,nothing,1.0,,,,0.0,Human-Written,Human-Written
2764.0,2024-10-24 12:14:30,2024-10-24 12:24:16,52.0,2.0,3.0,9.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,4.0,3.0,5.0,7.0,"Less alcohol, low calorie, refreshing crisp taste",Expensive price,2.0,Budweiser,Coors,Miller,0.0,Human-Written,Human-Written
2765.0,2024-10-24 12:16:44,2024-10-24 12:25:37,48.0,1.0,3.0,11.0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,The low carbs and calories.,Nothing that I can think of.,1.0,,,,1.0,Human-Written,Human-Written
2766.0,2024-10-24 12:18:08,2024-10-24 12:27:09,40.0,1.0,1.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.0,5.0,5.0,4.0,3.0,5.0,8.0,Gold standard,I liked everything,3.0,Limca,Coke,Fanta,0.0,Human-Written,Human-Written
2767.0,2024-10-24 12:12:19,2024-10-24 12:28:06,65.0,2.0,1.0,3.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.0,5.0,4.0,3.0,3.0,5.0,7.0,I really like that it has only 85 calories. I also like that it is organic.,I drink Mich Golden Light now and I like everything about it. I’m certain I would like everything about this also.,2.0,Mich Golden Light,Coors Light,Miller light,0.0,Human-Written,Human-Written
2768.0,2024-10-24 12:18:25,2024-10-24 12:29:58,30.0,1.0,1.0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4.0,4.0,4.0,3.0,3.0,5.0,6.0,"The alcohol level isn't that high, so you can get into a slightly tipsy state",no,2.0,Budweiser beer,Yunling Beer,Times Beer,0.0,Human-Written,Human-Written
2770.0,2024-10-24 12:21:25,2024-10-24 12:32:00,58.0,1.0,2.0,6.0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,It is low in carbs. Even lower than Ultra.,Seems one could just drink an Ultra and then half a glass of water and end up the same result.,2.0,Michelob Ultra,Bud Light,Miller lite,0.0,Human-Written,Human-Written
2772.0,2024-10-24 12:26:43,2024-10-24 12:33:05,55.0,1.0,1.0,7.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,Nothing,N to,2.0,Labatt,Budweiser,Corona,0.0,Human-Written,Human-Written
2773.0,2024-10-24 12:18:09,2024-10-24 12:33:24,34.0,2.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,5.0,5.0,4.0,3.0,5.0,8.0,Has a crisp and balanced taste,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2775.0,2024-10-24 12:22:32,2024-10-24 12:35:10,52.0,2.0,3.0,6.0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,5.0,3.0,4.0,4.0,4.0,5.0,8.0,Modern product user friendly,Modern,3.0,Coors,Bud light,Heineken,0.0,Human-Written,Human-Written
2776.0,2024-10-24 12:22:55,2024-10-24 12:35:23,64.0,1.0,4.0,10.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,i like ultra and it is a good beer,i do not dislike,1.0,,,,0.0,Human-Written,Human-Written
2777.0,2024-10-24 12:25:43,2024-10-24 12:35:29,24.0,1.0,1.0,9.0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5.0,5.0,4.0,4.0,3.0,4.0,6.0,price and calories,none,3.0,Bud light,heinekken,budweiser,0.0,Human-Written,Human-Written
2779.0,2024-10-24 12:20:38,2024-10-24 12:37:40,63.0,2.0,4.0,1.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,I like the fact that it is a lighter beer.,"I can't drink all beers, because they give me a headache and this is one of them.",1.0,,,,0.0,Human-Written,Human-Written
2780.0,2024-10-24 12:12:04,2024-10-24 12:38:10,45.0,2.0,3.0,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,I like its only 70 calories,that it only has 2.8 alcohol,2.0,Milwaukie's best,Keystone light,miller high life,0.0,Human-Written,Human-Written
2781.0,2024-10-24 12:15:14,2024-10-24 12:39:12,65.0,2.0,2.0,1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,"Organic, cost is appealing",,1.0,,,,0.0,Human-Written,Human-Written
2783.0,2024-10-24 12:25:27,2024-10-24 12:39:22,59.0,1.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,"I like that it's organic, nice design;  it has right amount of ABV; and value for the money.",nothing to dislike here,1.0,,,,0.0,Human-Written,Human-Written
2784.0,2024-10-24 12:27:51,2024-10-24 12:41:52,41.0,1.0,1.0,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,Low cal light beer,$10 a six pack,1.0,,,,0.0,Human-Written,Human-Written
2785.0,2024-10-24 12:36:33,2024-10-24 12:44:01,50.0,1.0,5.0,5.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.0,2.0,3.0,3.0,4.0,2.0,0.0,I like who makes it,counter productive for what I drink beer for,1.0,,,,0.0,Human-Written,Human-Written
2786.0,2024-10-24 12:27:02,2024-10-24 12:44:09,55.0,1.0,3.0,1.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,It's made by my favorite company michelob,Nothing,1.0,,,,0.0,Human-Written,Human-Written
2787.0,2024-10-24 12:37:02,2024-10-24 12:44:21,61.0,1.0,2.0,9.0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,Nothing,This is beer/water flavored pee,1.0,,,,0.0,Human-Written,Human-Written
2788.0,2024-10-24 12:23:38,2024-10-24 12:44:28,62.0,2.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5.0,4.0,2.0,4.0,4.0,6.0,delivers the premium flavor or keeps the good taste of beer for only 85 calories it looks like rich beer,that ist classified as ultra that means that it is really light beer even thought they claim that it is premium beer how much is true?,3.0,coors light,miller high life,none,0.0,Human-Written,Human-Written
2789.0,2024-10-24 12:22:23,2024-10-24 12:44:53,65.0,2.0,2.0,12.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,the calories,I think the label is kind of bland against the color of the  beer,2.0,michelob,bud,coor,0.0,Human-Written,Human-Written
2790.0,2024-10-24 12:26:09,2024-10-24 12:44:57,51.0,2.0,2.0,3.0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,3.0,5.0,4.0,4.0,4.0,3.0,2.0,beer high quality,just for special occasions,2.0,Modelo,Budweiser,Coors,0.0,Human-Written,Human-Written
2791.0,2024-10-24 12:34:27,2024-10-24 12:47:34,38.0,1.0,4.0,3.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3.0,5.0,4.0,3.0,5.0,3.0,7.0,The taste,The price is kinda high,1.0,,,,0.0,Human-Written,Human-Written
2792.0,2024-10-24 12:24:35,2024-10-24 12:47:46,65.0,1.0,3.0,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,The name itself would be the best,Less alcohol than other light beers,1.0,,,,0.0,Human-Written,Human-Written
2794.0,2024-10-24 12:39:02,2024-10-24 12:48:58,39.0,1.0,2.0,6.0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,The way it taste is really cold low-calorie good flavor,I don’t dislike anything about it,2.0,Corona,Dos Equis,Heineken,0.0,Human-Written,Human-Written
